x,y,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,LOCAL_DATE,TOTAL_SNOW,DIRECTION_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,DIRECTION_MAX_GUST,MIN_TEMPERATURE,TOTAL_SNOW_FLAG,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS_FLAG,TOTAL_RAIN_FLAG,SPEED_MAX_GUST,CLIMATE_IDENTIFIER,LOCAL_DAY,SNOW_ON_GROUND,LOCAL_MONTH,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,PROVINCE_CODE,STATION_NAME,ID,TOTAL_PRECIPITATION_FLAG,MIN_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,TOTAL_RAIN,LOCAL_YEAR,MAX_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE
-79.08333333333333,43.13333333333333,0,,1969-10-14 00:00:00,0,,8.3,,,8.3,,,,,,,,,6135638,14,,10,,11.1,,ON,NIAGARA FALLS,6135638.1969.10.14,,,0,0,1969,,9.7
-79.08333333333333,43.13333333333333,0,,1969-10-15 00:00:00,0,,10.8,,,1.1,,,,,,,T,,6135638,15,,10,,13.3,,ON,NIAGARA FALLS,6135638.1969.10.15,T,,0,0,1969,,7.2
-79.08333333333333,43.13333333333333,0,,1969-10-16 00:00:00,0,,9.1,,,3.9,,,,,,,,,6135638,16,,10,,13.9,,ON,NIAGARA FALLS,6135638.1969.10.16,,,4.6,4.6,1969,,8.9
-79.08333333333333,43.13333333333333,0,,1969-10-17 00:00:00,0,,9.1,,,6.1,,,,,,,,,6135638,17,,10,,11.7,,ON,NIAGARA FALLS,6135638.1969.10.17,,,0,0,1969,,8.9
-79.08333333333333,43.13333333333333,0,,1969-10-18 00:00:00,0,,9.1,,,3.9,,,,,,,,,6135638,18,,10,,13.9,,ON,NIAGARA FALLS,6135638.1969.10.18,,,0,0,1969,,8.9
-79.08333333333333,43.13333333333333,0,,1969-10-19 00:00:00,0,,6.3,,,7.8,,,,,,,,,6135638,19,,10,,15.6,,ON,NIAGARA FALLS,6135638.1969.10.19,,,10.2,10.2,1969,,11.7
-79.08333333333333,43.13333333333333,0,,1969-10-20 00:00:00,0,,4.6,,,10,,,,,,,,,6135638,20,,10,,16.7,,ON,NIAGARA FALLS,6135638.1969.10.20,,,6.1,6.1,1969,,13.4
-79.08333333333333,43.13333333333333,0,,1969-10-21 00:00:00,5.1,,9.7,,,7.2,,,,,,,,,6135638,21,,10,,9.4,,ON,NIAGARA FALLS,6135638.1969.10.21,,,17.5,12.4,1969,,8.3
-79.08333333333333,43.13333333333333,0,,1969-10-22 00:00:00,0,,17.7,,,-0.6,,,,,,,T,,6135638,22,,10,,1.1,,ON,NIAGARA FALLS,6135638.1969.10.22,T,,0,0,1969,,0.3
-79.08333333333333,43.13333333333333,0,,1969-10-23 00:00:00,0,,18.9,,,-3.9,,,,,,,,,6135638,23,,10,,2.2,,ON,NIAGARA FALLS,6135638.1969.10.23,,,0,0,1969,,-0.9
-79.08333333333333,43.13333333333333,0,,1969-10-24 00:00:00,0,,14.9,,,-2.2,,,,,,,,,6135638,24,,10,,8.3,,ON,NIAGARA FALLS,6135638.1969.10.24,,,0,0,1969,,3.1
-79.08333333333333,43.13333333333333,0,,1969-10-25 00:00:00,0,,7.7,,,5.6,,,,,,,,,6135638,25,,10,,15,,ON,NIAGARA FALLS,6135638.1969.10.25,,,0,0,1969,,10.3
-79.08333333333333,43.13333333333333,0,,1969-10-26 00:00:00,0,,7.2,,,8.3,,,,,,,,,6135638,26,,10,,13.3,,ON,NIAGARA FALLS,6135638.1969.10.26,,,5.8,5.8,1969,,10.8
-79.08333333333333,43.13333333333333,0,,1969-10-27 00:00:00,0,,12.4,,,3.9,,,,,,,,,6135638,27,,10,,7.2,,ON,NIAGARA FALLS,6135638.1969.10.27,,,0,0,1969,,5.6
-79.08333333333333,43.13333333333333,0,,1969-10-28 00:00:00,0,,15.5,,,0,,,,,,,,,6135638,28,,10,,5,,ON,NIAGARA FALLS,6135638.1969.10.28,,,0,0,1969,,2.5
-79.08333333333333,43.13333333333333,0,,1969-10-29 00:00:00,0,,16.6,,,-3.9,,,,,,,,,6135638,29,,10,,6.7,,ON,NIAGARA FALLS,6135638.1969.10.29,,,0,0,1969,,1.4
-79.08333333333333,43.13333333333333,0,,1969-10-30 00:00:00,0,,13.3,,,-1.7,,,,,,,,,6135638,30,,10,,11.1,,ON,NIAGARA FALLS,6135638.1969.10.30,,,0,0,1969,,4.7
-79.08333333333333,43.13333333333333,0,,1969-10-31 00:00:00,0,,10.7,,,-1.1,,,,,,,,,6135638,31,,10,,15.6,,ON,NIAGARA FALLS,6135638.1969.10.31,,,1.3,1.3,1969,,7.3
-79.08333333333333,43.13333333333333,0,,1969-11-01 00:00:00,0,,5.5,,,9.4,,,,,,,,,6135638,1,,11,,15.6,,ON,NIAGARA FALLS,6135638.1969.11.1,,,11.4,11.4,1969,,12.5
-79.08333333333333,43.13333333333333,0,,1969-11-02 00:00:00,0,,5.2,,,11.7,,,,,,,,,6135638,2,,11,,13.9,,ON,NIAGARA FALLS,6135638.1969.11.2,,,3.6,3.6,1969,,12.8
-79.08333333333333,43.13333333333333,0,,1969-11-03 00:00:00,0,,8.8,,,7.2,,,,,,,,,6135638,3,,11,,11.1,,ON,NIAGARA FALLS,6135638.1969.11.3,,,5.3,5.3,1969,,9.2
-79.08333333333333,43.13333333333333,0,,1969-11-04 00:00:00,0,,11.6,,,4.4,,,,,,,,,6135638,4,,11,,8.3,,ON,NIAGARA FALLS,6135638.1969.11.4,,,4.3,4.3,1969,,6.4
-79.08333333333333,43.13333333333333,0,,1969-11-05 00:00:00,0,,11.9,,,3.9,,,,,,,,,6135638,5,,11,,8.3,,ON,NIAGARA FALLS,6135638.1969.11.5,,,0.5,0.5,1969,,6.1
-79.08333333333333,43.13333333333333,0,,1969-11-06 00:00:00,0,,14.6,,,1.1,,,,,,,,,6135638,6,,11,,5.6,,ON,NIAGARA FALLS,6135638.1969.11.6,,,0.8,0.8,1969,,3.4
-79.08333333333333,43.13333333333333,0,,1969-11-07 00:00:00,0,,12.4,,,3.3,,,,,,,,,6135638,7,,11,,7.8,,ON,NIAGARA FALLS,6135638.1969.11.7,,,1.3,1.3,1969,,5.6
-79.08333333333333,43.13333333333333,0,,1969-11-08 00:00:00,0,,9.7,,,7.2,,,,,,,,,6135638,8,,11,,9.4,,ON,NIAGARA FALLS,6135638.1969.11.8,,,2,2,1969,,8.3
-79.08333333333333,43.13333333333333,0,,1969-11-09 00:00:00,0,,9.4,,,7.8,,,,,,,,,6135638,9,,11,,9.4,,ON,NIAGARA FALLS,6135638.1969.11.9,,,0.5,0.5,1969,,8.6
-79.08333333333333,43.13333333333333,0,,1969-11-10 00:00:00,0,,9.4,,,7.2,,,,,,,T,,6135638,10,,11,,10,,ON,NIAGARA FALLS,6135638.1969.11.10,T,,0,0,1969,,8.6
-79.08333333333333,43.13333333333333,0,,1969-11-11 00:00:00,0,,8.5,,,7.8,,,,,,,,,6135638,11,,11,,11.1,,ON,NIAGARA FALLS,6135638.1969.11.11,,,2.5,2.5,1969,,9.5
-79.08333333333333,43.13333333333333,0,,1969-11-12 00:00:00,0,,9.4,,,6.1,,,,,,,T,,6135638,12,,11,,11.1,,ON,NIAGARA FALLS,6135638.1969.11.12,T,,0,0,1969,,8.6
-79.08333333333333,43.13333333333333,0,,1969-11-13 00:00:00,0,,14.1,,,0.6,,,,,,,,,6135638,13,,11,,7.2,,ON,NIAGARA FALLS,6135638.1969.11.13,,,10.4,10.4,1969,,3.9
-79.08333333333333,43.13333333333333,0,,1969-11-14 00:00:00,0,,14.6,,,1.7,,,,,,,,,6135638,14,,11,,5,,ON,NIAGARA FALLS,6135638.1969.11.14,,,2,2,1969,,3.4
-79.08333333333333,43.13333333333333,0,,1969-11-15 00:00:00,36.8,,20.5,,,-4.4,,,,,,,,,6135638,15,,11,,-0.6,,ON,NIAGARA FALLS,6135638.1969.11.15,,,36.8,0,1969,,-2.5
-79.08333333333333,43.13333333333333,0,,1969-11-16 00:00:00,0,,18.3,,,-5,T,,,,,,,,6135638,16,,11,,4.4,,ON,NIAGARA FALLS,6135638.1969.11.16,T,,0,0,1969,,-0.3
-79.08333333333333,43.13333333333333,0,,1969-11-17 00:00:00,0,,13,,,-1.1,,,,,,,,,6135638,17,,11,,11.1,,ON,NIAGARA FALLS,6135638.1969.11.17,,,0.8,0.8,1969,,5
-79.08333333333333,43.13333333333333,0,,1969-11-18 00:00:00,0,,7.2,,,7.2,,,,,,,,,6135638,18,,11,,14.4,,ON,NIAGARA FALLS,6135638.1969.11.18,,,0.5,0.5,1969,,10.8
-79.08333333333333,43.13333333333333,0,,1969-11-19 00:00:00,2,,9.9,,,1.1,,,,,,,,,6135638,19,,11,,15,,ON,NIAGARA FALLS,6135638.1969.11.19,,,9.9,7.9,1969,,8.1
-79.08333333333333,43.13333333333333,0,,1969-11-20 00:00:00,0.8,,19.4,,,-3.3,,,,,,,,,6135638,20,,11,,0.6,,ON,NIAGARA FALLS,6135638.1969.11.20,,,0.8,0,1969,,-1.4
-79.08333333333333,43.13333333333333,0,,1969-11-21 00:00:00,0,,21.9,,,-6.7,,,,,,,,,6135638,21,,11,,-1.1,,ON,NIAGARA FALLS,6135638.1969.11.21,,,0,0,1969,,-3.9
-79.08333333333333,43.13333333333333,0,,1969-11-22 00:00:00,0,,18.6,,,-7.8,,,,,,,,,6135638,22,,11,,6.7,,ON,NIAGARA FALLS,6135638.1969.11.22,,,0,0,1969,,-0.6
-79.08333333333333,43.13333333333333,0,,1969-11-23 00:00:00,0,,13.8,,,1.1,,,,,,,T,,6135638,23,,11,,7.2,,ON,NIAGARA FALLS,6135638.1969.11.23,T,,0,0,1969,,4.2
-79.08333333333333,43.13333333333333,0,,1969-11-24 00:00:00,0,,17.4,,,-3.3,,,,,,,,,6135638,24,,11,,4.4,,ON,NIAGARA FALLS,6135638.1969.11.24,,,0,0,1969,,0.6
-79.08333333333333,43.13333333333333,0,,1969-11-25 00:00:00,0,,13.3,,,-0.6,,,,,,,,,6135638,25,,11,,10,,ON,NIAGARA FALLS,6135638.1969.11.25,,,0,0,1969,,4.7
-79.08333333333333,43.13333333333333,0,,1969-11-26 00:00:00,0,,15.2,,,0.6,,,,,,,,,6135638,26,,11,,5,,ON,NIAGARA FALLS,6135638.1969.11.26,,,0,0,1969,,2.8
-79.08333333333333,43.13333333333333,0,,1969-11-27 00:00:00,0.5,,18.6,,,-2.2,,,,,,,,,6135638,27,,11,,1.1,,ON,NIAGARA FALLS,6135638.1969.11.27,,,0.5,0,1969,,-0.6
-79.08333333333333,43.13333333333333,0,,1969-11-28 00:00:00,0,,17.7,,,-2.2,,,,,,,,,6135638,28,,11,,2.8,,ON,NIAGARA FALLS,6135638.1969.11.28,,,0,0,1969,,0.3
-79.08333333333333,43.13333333333333,0,,1969-11-29 00:00:00,0.3,,17.4,,,-0.6,,,,,,,,,6135638,29,,11,,1.7,,ON,NIAGARA FALLS,6135638.1969.11.29,,,0.3,0,1969,,0.6
-79.08333333333333,43.13333333333333,0,,1969-11-30 00:00:00,14.2,,19.7,,,-3.9,,,,,,,,,6135638,30,,11,,0.6,,ON,NIAGARA FALLS,6135638.1969.11.30,,,14.2,0,1969,,-1.7
-79.08333333333333,43.13333333333333,0,,1969-12-01 00:00:00,3.6,,22.5,,,-5.6,,,,,,,,,6135638,1,,12,,-3.3,,ON,NIAGARA FALLS,6135638.1969.12.1,,,3.6,0,1969,,-4.5
-79.08333333333333,43.13333333333333,0,,1969-12-02 00:00:00,0,,23.6,,,-13.3,T,,,,,,,,6135638,2,,12,,2.2,,ON,NIAGARA FALLS,6135638.1969.12.2,T,,0,0,1969,,-5.6
-79.08333333333333,43.13333333333333,0,,1969-12-03 00:00:00,7.6,,22.2,,,-6.1,,,,,,,,,6135638,3,,12,,-2.2,,ON,NIAGARA FALLS,6135638.1969.12.3,,,7.6,0,1969,,-4.2
-79.08333333333333,43.13333333333333,0,,1969-12-04 00:00:00,0,,23,,,-7.8,T,,,,,,,,6135638,4,,12,,-2.2,,ON,NIAGARA FALLS,6135638.1969.12.4,T,,0,0,1969,,-5
-79.08333333333333,43.13333333333333,0,,1969-12-05 00:00:00,0,,21.7,,,-5.6,,,,,,,,,6135638,5,,12,,-1.7,,ON,NIAGARA FALLS,6135638.1969.12.5,,,0,0,1969,,-3.7
-79.08333333333333,43.13333333333333,0,,1969-12-06 00:00:00,0,,23.3,,,-10.6,,,,,,,,,6135638,6,,12,,0,,ON,NIAGARA FALLS,6135638.1969.12.6,,,0,0,1969,,-5.3
-79.08333333333333,43.13333333333333,0,,1969-12-07 00:00:00,0,,18.6,,,-6.1,,,,,,,,,6135638,7,,12,,5,,ON,NIAGARA FALLS,6135638.1969.12.7,,,14.2,14.2,1969,,-0.6
-79.08333333333333,43.13333333333333,0,,1969-12-08 00:00:00,0,,16,,,1.1,,,,,,,,,6135638,8,,12,,2.8,,ON,NIAGARA FALLS,6135638.1969.12.8,,,0.5,0.5,1969,,2
-79.08333333333333,43.13333333333333,0,,1969-12-09 00:00:00,0,,16.3,,,-2.2,,,,,,,,,6135638,9,,12,,5.6,,ON,NIAGARA FALLS,6135638.1969.12.9,,,0,0,1969,,1.7
-79.08333333333333,43.13333333333333,0,,1969-12-10 00:00:00,2.5,,17.7,,,-1.7,,,,,,,,,6135638,10,,12,,2.2,,ON,NIAGARA FALLS,6135638.1969.12.10,,,27.9,25.4,1969,,0.3
-79.08333333333333,43.13333333333333,0,,1969-12-11 00:00:00,0.3,,17.2,,,-0.6,,,,,,,,,6135638,11,,12,,2.2,,ON,NIAGARA FALLS,6135638.1969.12.11,,,0.3,0,1969,,0.8
-79.08333333333333,43.13333333333333,0,,1969-12-12 00:00:00,0,,17.7,,,-1.7,T,,,,,,,,6135638,12,,12,,2.2,,ON,NIAGARA FALLS,6135638.1969.12.12,T,,0,0,1969,,0.3
-79.08333333333333,43.13333333333333,0,,1969-12-13 00:00:00,0,,19.9,,,-4.4,T,,,,,,,,6135638,13,,12,,0.6,,ON,NIAGARA FALLS,6135638.1969.12.13,T,,0,0,1969,,-1.9
-79.08333333333333,43.13333333333333,0,,1969-12-14 00:00:00,1.5,,18.3,,,-1.1,,,,,,,,,6135638,14,,12,,0.6,,ON,NIAGARA FALLS,6135638.1969.12.14,,,1.5,0,1969,,-0.3
-79.08333333333333,43.13333333333333,0,,1969-12-15 00:00:00,2,,21.4,,,-3.9,,,,,,,,,6135638,15,,12,,-2.8,,ON,NIAGARA FALLS,6135638.1969.12.15,,,2,0,1969,,-3.4
-79.08333333333333,43.13333333333333,0,,1969-12-16 00:00:00,4.1,,23.3,,,-7.2,,,,,,,,,6135638,16,,12,,-3.3,,ON,NIAGARA FALLS,6135638.1969.12.16,,,4.1,0,1969,,-5.3
-79.08333333333333,43.13333333333333,0,,1969-12-17 00:00:00,0.3,,20.2,,,-4.4,,,,,,,,,6135638,17,,12,,0,,ON,NIAGARA FALLS,6135638.1969.12.17,,,0.3,0,1969,,-2.2
-79.08333333333333,43.13333333333333,0,,1969-12-18 00:00:00,9.1,,20.5,,,-5,,,,,,,,,6135638,18,,12,,0,,ON,NIAGARA FALLS,6135638.1969.12.18,,,9.1,0,1969,,-2.5
-79.08333333333333,43.13333333333333,0,,1969-12-19 00:00:00,0.8,,18.9,,,-2.8,,,,,,,,,6135638,19,,12,,1.1,,ON,NIAGARA FALLS,6135638.1969.12.19,,,0.8,0,1969,,-0.9
-79.08333333333333,43.13333333333333,0,,1969-12-20 00:00:00,0,,23.6,,,-8.3,T,,,,,,,,6135638,20,,12,,-2.8,,ON,NIAGARA FALLS,6135638.1969.12.20,T,,0,0,1969,,-5.6
-79.08333333333333,43.13333333333333,0,,1969-12-21 00:00:00,1.5,,20.8,,,-6.7,,,,,,,,,6135638,21,,12,,1.1,,ON,NIAGARA FALLS,6135638.1969.12.21,,,1.5,0,1969,,-2.8
-79.08333333333333,43.13333333333333,0,,1969-12-22 00:00:00,0.3,,22.7,,,-8.3,,,,,,,,,6135638,22,,12,,-1.1,,ON,NIAGARA FALLS,6135638.1969.12.22,,,0.3,0,1969,,-4.7
-79.08333333333333,43.13333333333333,0,,1969-12-23 00:00:00,2.8,,29.4,,,-13.3,,,,,,,,,6135638,23,,12,,-9.4,,ON,NIAGARA FALLS,6135638.1969.12.23,,,2.8,0,1969,,-11.4
-79.08333333333333,43.13333333333333,0,,1969-12-24 00:00:00,0,,28.3,,,-12.2,T,,,,,,,,6135638,24,,12,,-8.3,,ON,NIAGARA FALLS,6135638.1969.12.24,T,,0,0,1969,,-10.3
-79.08333333333333,43.13333333333333,0,,1969-12-25 00:00:00,0,,27.5,,,-13.9,,,,,,,,,6135638,25,,12,,-5,,ON,NIAGARA FALLS,6135638.1969.12.25,,,0,0,1969,,-9.5
-79.08333333333333,43.13333333333333,0,,1969-12-26 00:00:00,0,,23.6,,,-7.8,T,,,,,,,,6135638,26,,12,,-3.3,,ON,NIAGARA FALLS,6135638.1969.12.26,T,,0,0,1969,,-5.6
-79.08333333333333,43.13333333333333,0,,1969-12-27 00:00:00,0,,23.3,,,-7.8,,,,,,,,,6135638,27,,12,,-2.8,,ON,NIAGARA FALLS,6135638.1969.12.27,,,0,0,1969,,-5.3
-79.08333333333333,43.13333333333333,0,,1969-12-28 00:00:00,0,,22.5,,,-6.7,,,,,,,,,6135638,28,,12,,-2.2,,ON,NIAGARA FALLS,6135638.1969.12.28,,,0,0,1969,,-4.5
-79.08333333333333,43.13333333333333,0,,1969-12-29 00:00:00,0,,24.7,,,-12.8,,,,,,,,,6135638,29,,12,,-0.6,,ON,NIAGARA FALLS,6135638.1969.12.29,,,0,0,1969,,-6.7
-79.08333333333333,43.13333333333333,0,,1969-12-30 00:00:00,4.1,,20.5,,,-4.4,,,,,,,,,6135638,30,,12,,-0.6,,ON,NIAGARA FALLS,6135638.1969.12.30,,,4.1,0,1969,,-2.5
-79.08333333333333,43.13333333333333,0,,1969-12-31 00:00:00,11.2,,24.4,,,-8.3,,,,,,,,,6135638,31,,12,,-4.4,,ON,NIAGARA FALLS,6135638.1969.12.31,,,11.2,0,1969,,-6.4
-79.08333333333333,43.13333333333333,0,,1970-01-01 00:00:00,0,,29.7,,,-17.8,,,,,,,,,6135638,1,,1,,-5.6,,ON,NIAGARA FALLS,6135638.1970.1.1,,,0,0,1970,,-11.7
-79.08333333333333,43.13333333333333,0,,1970-01-02 00:00:00,0.5,,27.7,,,-16.1,,,,,,,,,6135638,2,,1,,-3.3,,ON,NIAGARA FALLS,6135638.1970.1.2,,,0.5,0,1970,,-9.7
-79.08333333333333,43.13333333333333,0,,1970-01-03 00:00:00,0.5,,24.7,,,-10.6,,,,,,,,,6135638,3,,1,,-2.8,,ON,NIAGARA FALLS,6135638.1970.1.3,,,0.5,0,1970,,-6.7
-79.08333333333333,43.13333333333333,0,,1970-01-04 00:00:00,1.5,,25.3,,,-10.6,,,,,,,,,6135638,4,,1,,-3.9,,ON,NIAGARA FALLS,6135638.1970.1.4,,,1.5,0,1970,,-7.3
-79.08333333333333,43.13333333333333,0,,1970-01-05 00:00:00,0,,24.1,,,-10,,,,,,,,,6135638,5,,1,,-2.2,,ON,NIAGARA FALLS,6135638.1970.1.5,,,0,0,1970,,-6.1
-79.08333333333333,43.13333333333333,0,,1970-01-06 00:00:00,0,,28,,,-13.9,,,,,,,,,6135638,6,,1,,-6.1,,ON,NIAGARA FALLS,6135638.1970.1.6,,,0,0,1970,,-10
-79.08333333333333,43.13333333333333,0,,1970-01-07 00:00:00,3,,28.6,,,-14.4,,,,,,,,,6135638,7,,1,,-6.7,,ON,NIAGARA FALLS,6135638.1970.1.7,,,3,0,1970,,-10.6
-79.08333333333333,43.13333333333333,0,,1970-01-08 00:00:00,3,,31.9,,,-15.6,,,,,,,,,6135638,8,,1,,-12.2,,ON,NIAGARA FALLS,6135638.1970.1.8,,,3,0,1970,,-13.9
-79.08333333333333,43.13333333333333,0,,1970-01-09 00:00:00,1,,30,,,-16.1,,,,,,,,,6135638,9,,1,,-7.8,,ON,NIAGARA FALLS,6135638.1970.1.9,,,1,0,1970,,-12
-79.08333333333333,43.13333333333333,0,,1970-01-10 00:00:00,0.5,,28,,,-14.4,,,,,,,,,6135638,10,,1,,-5.6,,ON,NIAGARA FALLS,6135638.1970.1.10,,,0.5,0,1970,,-10
-79.08333333333333,43.13333333333333,0,,1970-01-11 00:00:00,5.3,,26.1,,,-9.4,,,,,,,,,6135638,11,,1,,-6.7,,ON,NIAGARA FALLS,6135638.1970.1.11,,,5.3,0,1970,,-8.1
-79.08333333333333,43.13333333333333,0,,1970-01-12 00:00:00,4.8,,25,,,-10,,,,,,,,,6135638,12,,1,,-3.9,,ON,NIAGARA FALLS,6135638.1970.1.12,,,4.8,0,1970,,-7
-79.08333333333333,43.13333333333333,0,,1970-01-13 00:00:00,0,,23.9,,,-7.8,T,,,,,,,,6135638,13,,1,,-3.9,,ON,NIAGARA FALLS,6135638.1970.1.13,T,,0,0,1970,,-5.9
-79.08333333333333,43.13333333333333,0,,1970-01-14 00:00:00,0,,29.1,,,-12.8,T,,,,,,,,6135638,14,,1,,-9.4,,ON,NIAGARA FALLS,6135638.1970.1.14,T,,0,0,1970,,-11.1
-79.08333333333333,43.13333333333333,0,,1970-01-15 00:00:00,0,,29.4,,,-18.3,T,,,,,,,,6135638,15,,1,,-4.4,,ON,NIAGARA FALLS,6135638.1970.1.15,T,,0,0,1970,,-11.4
-79.08333333333333,43.13333333333333,0,,1970-01-16 00:00:00,0.5,,21.4,,,-11.1,,,,,,,,,6135638,16,,1,,4.4,,ON,NIAGARA FALLS,6135638.1970.1.16,,,0.5,0,1970,,-3.4
-79.08333333333333,43.13333333333333,0,,1970-01-17 00:00:00,10.2,,19.7,,,-2.8,,,,,,,,,6135638,17,,1,,-0.6,,ON,NIAGARA FALLS,6135638.1970.1.17,,,10.2,0,1970,,-1.7
-79.08333333333333,43.13333333333333,0,,1970-01-18 00:00:00,0.5,,27.2,,,-10.6,,,,,,,,,6135638,18,,1,,-7.8,,ON,NIAGARA FALLS,6135638.1970.1.18,,,0.5,0,1970,,-9.2
-79.08333333333333,43.13333333333333,0,,1970-01-19 00:00:00,0.5,,30.3,,,-15.6,,,,,,,,,6135638,19,,1,,-8.9,,ON,NIAGARA FALLS,6135638.1970.1.19,,,0.5,0,1970,,-12.3
-79.08333333333333,43.13333333333333,0,,1970-01-20 00:00:00,7.6,,32.7,,,-18.3,,,,,,,,,6135638,20,,1,,-11.1,,ON,NIAGARA FALLS,6135638.1970.1.20,,,7.6,0,1970,,-14.7
-79.08333333333333,43.13333333333333,0,,1970-01-21 00:00:00,1.5,,33.3,,,-17.2,,,,,,,,,6135638,21,,1,,-13.3,,ON,NIAGARA FALLS,6135638.1970.1.21,,,1.5,0,1970,,-15.3
-79.08333333333333,43.13333333333333,0,,1970-01-22 00:00:00,4.6,,31.6,,,-18.9,,,,,,,,,6135638,22,,1,,-8.3,,ON,NIAGARA FALLS,6135638.1970.1.22,,,4.6,0,1970,,-13.6
-79.08333333333333,43.13333333333333,0,,1970-01-23 00:00:00,0.5,,28,,,-13.9,,,,,,,,,6135638,23,,1,,-6.1,,ON,NIAGARA FALLS,6135638.1970.1.23,,,0.5,0,1970,,-10
-79.08333333333333,43.13333333333333,0,,1970-01-24 00:00:00,0.5,,28.6,,,-19.4,,,,,,,,,6135638,24,,1,,-1.7,,ON,NIAGARA FALLS,6135638.1970.1.24,,,0.5,0,1970,,-10.6
-79.08333333333333,43.13333333333333,0,,1970-01-25 00:00:00,0,,22.2,,,-10,T,,,,,,,,6135638,25,,1,,1.7,,ON,NIAGARA FALLS,6135638.1970.1.25,,,3.6,3.6,1970,,-4.2
-79.08333333333333,43.13333333333333,0,,1970-01-26 00:00:00,0,,20.2,,,-3.3,,,,,,,,,6135638,26,,1,,-1.1,,ON,NIAGARA FALLS,6135638.1970.1.26,,,0,0,1970,,-2.2
-79.08333333333333,43.13333333333333,0,,1970-01-27 00:00:00,1,,19.4,,,-3.9,,,,,,,,,6135638,27,,1,,1.1,,ON,NIAGARA FALLS,6135638.1970.1.27,,,1,0,1970,,-1.4
-79.08333333333333,43.13333333333333,0,,1970-01-28 00:00:00,0,,14.1,,,-1.1,,,,,,,,,6135638,28,,1,,8.9,,ON,NIAGARA FALLS,6135638.1970.1.28,,,4.1,4.1,1970,,3.9
-79.08333333333333,43.13333333333333,0,,1970-01-29 00:00:00,0,,15.5,,,1.7,T,,,,,,T,,6135638,29,,1,,3.3,,ON,NIAGARA FALLS,6135638.1970.1.29,T,,0,0,1970,,2.5
-79.08333333333333,43.13333333333333,0,,1970-01-30 00:00:00,0,,23.9,,,-8.9,,,,,,,,,6135638,30,,1,,-2.8,,ON,NIAGARA FALLS,6135638.1970.1.30,,,0,0,1970,,-5.9
-79.08333333333333,43.13333333333333,0,,1970-01-31 00:00:00,0,,22.8,,,-11.7,,,,,,,,,6135638,31,,1,,2.2,,ON,NIAGARA FALLS,6135638.1970.1.31,,,0,0,1970,,-4.8
-79.08333333333333,43.13333333333333,0,,1970-02-01 00:00:00,0,,13.5,,,1.7,,,,,,,,,6135638,1,,2,,7.2,,ON,NIAGARA FALLS,6135638.1970.2.1,,,4.6,4.6,1970,,4.5
-79.08333333333333,43.13333333333333,0,,1970-02-02 00:00:00,1.5,,13.5,,,3.3,,,,,,,,,6135638,2,,2,,5.6,,ON,NIAGARA FALLS,6135638.1970.2.2,,,11.9,10.4,1970,,4.5
-79.08333333333333,43.13333333333333,0,,1970-02-03 00:00:00,4.1,,30.3,,,-13.9,,,,,,,,,6135638,3,,2,,-10.6,,ON,NIAGARA FALLS,6135638.1970.2.3,,,4.1,0,1970,,-12.3
-79.08333333333333,43.13333333333333,0,,1970-02-04 00:00:00,2,,31.6,,,-22.8,,,,,,,,,6135638,4,,2,,-4.4,,ON,NIAGARA FALLS,6135638.1970.2.4,,,2,0,1970,,-13.6
-79.08333333333333,43.13333333333333,0,,1970-02-05 00:00:00,0,,23.6,,,-13.3,,,,,,,,,6135638,5,,2,,2.2,,ON,NIAGARA FALLS,6135638.1970.2.5,,,0,0,1970,,-5.6
-79.08333333333333,43.13333333333333,0,,1970-02-06 00:00:00,0,,16.3,,,0,,,,,,,,,6135638,6,,2,,3.3,,ON,NIAGARA FALLS,6135638.1970.2.6,,,0,0,1970,,1.7
-79.08333333333333,43.13333333333333,0,,1970-02-07 00:00:00,0,,18,,,-2.8,,,,,,,,,6135638,7,,2,,2.8,,ON,NIAGARA FALLS,6135638.1970.2.7,,,0,0,1970,,0
-79.08333333333333,43.13333333333333,0,,1970-02-08 00:00:00,0,,18.9,,,-5.6,T,,,,,,,,6135638,8,,2,,3.9,,ON,NIAGARA FALLS,6135638.1970.2.8,T,,0,0,1970,,-0.9
-79.08333333333333,43.13333333333333,0,,1970-02-09 00:00:00,0,,17.4,,,-3.3,T,,,,,,,,6135638,9,,2,,4.4,,ON,NIAGARA FALLS,6135638.1970.2.9,,,1,1,1970,,0.6
-79.08333333333333,43.13333333333333,0,,1970-02-10 00:00:00,9.7,,17.1,,,0,,,,,,,,,6135638,10,,2,,1.7,,ON,NIAGARA FALLS,6135638.1970.2.10,,,9.7,0,1970,,0.9
-79.08333333333333,43.13333333333333,0,,1970-02-11 00:00:00,6.6,,22.8,,,-5.6,,,,,,,,,6135638,11,,2,,-3.9,,ON,NIAGARA FALLS,6135638.1970.2.11,,,6.6,0,1970,,-4.8
